Date,Job Creation Date,Job Completion Date,Filtered Job Completion Date,Success,Duration,Duration Bucket,Activity Type,Component Being updated,Cores,Customer ID,Job Completion Times & Job Completion Time,Job Creation Time,Job Result,Number of Records,Path,Product Name,Storage (GB),Storage
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,43,0-59 minutes,Update,Component 3,,37622,4/12/2019 12:46:00 AM,4/12/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,49,0-59 minutes,Update,Component 3,,42233,4/12/2019 12:51:00 AM,4/12/2019 12:02:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,47,0-59 minutes,Update,Component 3,,42233,4/12/2019 12:51:00 AM,4/12/2019 12:04:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,16,0-59 minutes,Update,Component 3,,42233,4/12/2019 1:26:00 AM,4/12/2019 1:10:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 7:00:00 PM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 3,,44518,4/12/2019 7:44:00 PM,4/12/2019 7:34:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,45,0-59 minutes,Update,Component 3,,60422,4/12/2019 12:47:00 AM,4/12/2019 12:02:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,50,0-59 minutes,Update,Component 3,,60422,4/12/2019 12:52:00 AM,4/12/2019 12:02:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 7:00:00 PM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 3,,61862,4/12/2019 7:12:00 PM,4/12/2019 7:02:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 7:00:00 PM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 3,,65501,4/12/2019 7:12:00 PM,4/12/2019 7:02:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,44,0-59 minutes,Update,Component 3,,73613,4/12/2019 12:46:00 AM,4/12/2019 12:02:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,16,0-59 minutes,Update,Component 3,,73613,4/12/2019 1:37:00 AM,4/12/2019 1:21:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,47,0-59 minutes,Update,Component 3,,74737,4/12/2019 12:50:00 AM,4/12/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 7:00:00 PM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 3,,75510,4/12/2019 7:12:00 PM,4/12/2019 7:02:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,47,0-59 minutes,Update,Component 3,,75841,4/12/2019 12:51:00 AM,4/12/2019 12:04:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,6,0-59 minutes,Update,Component 3,,75841,4/12/2019 1:07:00 AM,4/12/2019 1:01:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 3,,75841,4/12/2019 1:31:00 AM,4/12/2019 1:21:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,43,0-59 minutes,Update,Component 3,,77983,4/12/2019 12:46:00 AM,4/12/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,9,0-59 minutes,Update,Component 3,,77983,4/12/2019 1:19:00 AM,4/12/2019 1:10:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 7:00:00 PM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 3,,78520,4/12/2019 7:13:00 PM,4/12/2019 7:02:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 7:00:00 PM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 3,,81355,4/12/2019 7:12:00 PM,4/12/2019 7:02:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,50,0-59 minutes,Update,Component 3,,83264,4/12/2019 12:52:00 AM,4/12/2019 12:02:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,7,0-59 minutes,Update,Component 3,,83264,4/12/2019 1:17:00 AM,4/12/2019 1:10:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,8,0-59 minutes,Update,Component 3,,83264,4/12/2019 1:18:00 AM,4/12/2019 1:10:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,7,0-59 minutes,Update,Component 3,,84180,4/12/2019 1:17:00 AM,4/12/2019 1:10:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,5,0-59 minutes,Update,Component 3,,85074,4/12/2019 1:34:00 AM,4/12/2019 1:29:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,42,0-59 minutes,Update,Component 3,,85943,4/12/2019 12:44:00 AM,4/12/2019 12:02:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 7:00:00 PM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 3,,98091,4/12/2019 7:12:00 PM,4/12/2019 7:02:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,7,0-59 minutes,Update,Component 3,,99376,4/12/2019 1:17:00 AM,4/12/2019 1:10:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,43,0-59 minutes,Update,Component 3,,99549,4/12/2019 12:46:00 AM,4/12/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,9,0-59 minutes,Update,Component 3,,99549,4/12/2019 1:19:00 AM,4/12/2019 1:10:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,9,0-59 minutes,Update,Component 3,,99549,4/12/2019 1:19:00 AM,4/12/2019 1:10:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,6,0-59 minutes,Update,Component 3,,99811,4/12/2019 1:07:00 AM,4/12/2019 1:01:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 3,,99900,4/12/2019 1:21:00 AM,4/12/2019 1:10:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 5,,19441,10/3/2019 12:12:00 AM,10/3/2019 12:02:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 5,,19441,10/3/2019 12:13:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 5,,19441,10/3/2019 12:14:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 5,,19441,10/3/2019 12:14:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 5,,21083,10/3/2019 12:34:00 AM,10/3/2019 12:23:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,14,0-59 minutes,Update,Component 5,,22719,10/3/2019 12:17:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,7,0-59 minutes,Update,Component 5,,22719,10/3/2019 12:30:00 AM,10/3/2019 12:23:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,12,0-59 minutes,Update,Component 5,,22719,10/3/2019 12:36:00 AM,10/3/2019 12:24:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,7,0-59 minutes,Update,Component 5,,24349,10/3/2019 12:31:00 AM,10/3/2019 12:24:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 5,,24349,10/3/2019 12:35:00 AM,10/3/2019 12:24:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,6,0-59 minutes,Update,Component 5,,25971,10/3/2019 12:28:00 AM,10/3/2019 12:22:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,8,0-59 minutes,Update,Component 5,,34494,10/3/2019 12:23:00 AM,10/3/2019 12:15:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,13,0-59 minutes,Update,Component 5,,34494,10/3/2019 12:37:00 AM,10/3/2019 12:24:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,6,0-59 minutes,Update,Component 5,,36063,10/3/2019 12:16:00 AM,10/3/2019 12:10:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/2/2019 7:00:00 PM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,True,4,0-59 minutes,Update,Component 5,,37441,10/2/2019 7:49:00 PM,10/2/2019 7:45:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 5,,37622,10/3/2019 12:15:00 AM,10/3/2019 12:04:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,6,0-59 minutes,Update,Component 5,,37622,10/3/2019 12:28:00 AM,10/3/2019 12:22:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 5,,37622,10/3/2019 12:35:00 AM,10/3/2019 12:24:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,5,0-59 minutes,Update,Component 5,,39170,10/3/2019 12:05:00 AM,10/3/2019 12:00:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,6,0-59 minutes,Update,Component 5,,39170,10/3/2019 12:08:00 AM,10/3/2019 12:02:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,8,0-59 minutes,Update,Component 5,,39170,10/3/2019 12:31:00 AM,10/3/2019 12:23:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,8,0-59 minutes,Update,Component 5,,39170,10/3/2019 12:31:00 AM,10/3/2019 12:23:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,14,0-59 minutes,Update,Component 5,,42233,10/3/2019 12:17:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 5,,42233,10/3/2019 12:17:00 AM,10/3/2019 12:06:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/2/2019 7:00:00 PM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,True,5,0-59 minutes,Update,Component 5,,50154,10/2/2019 7:50:00 PM,10/2/2019 7:45:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,9,0-59 minutes,Update,Component 5,,60422,10/3/2019 12:12:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 5,,60422,10/3/2019 12:13:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/2/2019 7:00:00 PM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,True,7,0-59 minutes,Update,Component 5,,65501,10/2/2019 7:53:00 PM,10/2/2019 7:46:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/2/2019 7:00:00 PM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,True,5,0-59 minutes,Update,Component 5,,68994,10/2/2019 7:50:00 PM,10/2/2019 7:45:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 5,,73613,10/3/2019 12:14:00 AM,10/3/2019 12:04:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,13,0-59 minutes,Update,Component 5,,73613,10/3/2019 12:17:00 AM,10/3/2019 12:04:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,9,0-59 minutes,Update,Component 5,,74737,10/3/2019 12:12:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,13,0-59 minutes,Update,Component 5,,74737,10/3/2019 12:17:00 AM,10/3/2019 12:04:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/2/2019 7:00:00 PM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,True,7,0-59 minutes,Update,Component 5,,75510,10/2/2019 7:53:00 PM,10/2/2019 7:46:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 5,,75841,10/3/2019 12:14:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 5,,75841,10/3/2019 12:14:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,8,0-59 minutes,Update,Component 5,,75841,10/3/2019 12:30:00 AM,10/3/2019 12:22:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,8,0-59 minutes,Update,Component 5,,75841,10/3/2019 12:30:00 AM,10/3/2019 12:22:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,7,0-59 minutes,Update,Component 5,,75841,10/3/2019 12:30:00 AM,10/3/2019 12:23:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,13,0-59 minutes,Update,Component 5,,75841,10/3/2019 12:38:00 AM,10/3/2019 12:25:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,9,0-59 minutes,Update,Component 5,,76923,10/3/2019 12:12:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,7,0-59 minutes,Update,Component 5,,76923,10/3/2019 12:30:00 AM,10/3/2019 12:23:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,8,0-59 minutes,Update,Component 5,,76923,10/3/2019 12:31:00 AM,10/3/2019 12:23:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 5,,77983,10/3/2019 12:34:00 AM,10/3/2019 12:24:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,10,0-59 minutes,Update,Component 5,,77983,10/3/2019 12:35:00 AM,10/3/2019 12:25:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/2/2019 7:00:00 PM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,True,5,0-59 minutes,Update,Component 5,,78520,10/2/2019 7:50:00 PM,10/2/2019 7:45:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/2/2019 7:00:00 PM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,True,6,0-59 minutes,Update,Component 5,,78520,10/2/2019 7:52:00 PM,10/2/2019 7:46:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/2/2019 7:00:00 PM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,True,7,0-59 minutes,Update,Component 5,,81355,10/2/2019 7:52:00 PM,10/2/2019 7:45:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/2/2019 7:00:00 PM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,10/2/2019 12:00:00 AM,True,7,0-59 minutes,Update,Component 5,,81355,10/2/2019 7:53:00 PM,10/2/2019 7:46:00 PM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,5,0-59 minutes,Update,Component 5,,83264,10/3/2019 12:07:00 AM,10/3/2019 12:02:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,13,0-59 minutes,Update,Component 5,,83264,10/3/2019 12:16:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,9,0-59 minutes,Update,Component 5,,83264,10/3/2019 12:33:00 AM,10/3/2019 12:24:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,11,0-59 minutes,Update,Component 5,,83264,10/3/2019 12:35:00 AM,10/3/2019 12:24:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,9,0-59 minutes,Update,Component 5,,84180,10/3/2019 12:12:00 AM,10/3/2019 12:03:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,10/3/2019 12:00:00 AM,True,4,0-59 minutes,Update,Component 5,,84180,10/3/2019 12:26:00 AM,10/3/2019 12:22:00 AM,SUCCESS,1,IBM2/Anonymized Update Job Data.csv,Product 1,,
